"id","x","y","bio1","bio12","climColor","geoColor"
883,-71.6666666666667,45,0.384336803983703,0.687641466727026,"#008A8F","#0078AA"
884,-68.3333333333333,45,0.389769126301494,0.69533725667723,"#009090","#007AA8"
885,-65,45,0.400181077410593,0.736532367587143,"#009A89","#007DA5"
886,-61.6666666666667,45,0.398370303304663,0.765957446808511,"#00A28A","#007FA3"
887,-58.3333333333333,45,0.411045722046175,0.801720235400634,"#00AB85","#0082A1"
888,-55,45,0.384789497510186,0.798098687188773,"#00AC93","#00859F"
889,-51.6666666666667,45,0.382978723404255,0.789950203712087,"#00AA94","#00889D"
890,-8.33333333333331,45,0.516070620190131,0.670891806247171,"#007D33","#008C57"
891,-5,45,0.517428700769579,0.636034404708013,"#00702A","#008C50"
892,-1.66666666666666,45,0.509280217292893,0.652331371661385,"#007634","#008C49"
893,1.66666666666669,45,0.493888637392485,0.611136260751471,"#006438","#008C42"
894,5,45,0.473064735174287,0.626527840651879,"#006C4D","#008C3C"
895,8.33333333333334,45,0.438660027161612,0.703033046627433,"#008C6E","#008C35"
896,11.6666666666667,45,0.486645540968764,0.628338614757809,"#006C41","#008D2F"
897,15,45,0.482571299230421,0.700316885468538,"#008850","#008D28"
898,18.3333333333333,45,0.476233589859665,0.608420099592576,"#006448","#008E22"
899,21.6666666666667,45,0.478044363965595,0.555002263467632,"#004840","#008F1C"
900,25,45,0.45948392937981,0.537799909461295,"#002E46","#009016"
901,28.3333333333333,45,0.485287460389316,0.423721140787687,"#58003B","#009210"
902,31.6666666666667,45,0.484382073336351,0.381167949298325,"#6D0043","#00930A"
903,35,45,0.488909008601177,0.401539157990041,"#63003C","#009405"
904,38.3333333333333,45,0.496604798551381,0.57220461747397,"#00502C","#019600"
905,41.6666666666667,45,0.457220461747397,0.516070620190131,"#001040","#069800"
906,45,45,0.479855138071526,0.324128564961521,"#83004F","#0B9A00"
907,48.3333333333333,45,0.48936170212766,0.189225894069715,"#AD005C","#109B00"
908,51.6666666666667,45,0.49117247623359,0.11272068809416,"#C00064","#159D00"
909,55,45,0.480307831598008,0.0955183340878225,"#C5006B","#1A9F00"
910,58.3333333333333,45,0.467179719330014,0.105024898143957,"#C30070","#1FA100"
911,61.6666666666667,45,0.468990493435944,0.0946129470348574,"#C50071","#24A300"
912,65,45,0.474875509280217,0.108193752829335,"#C2006D","#29A500"
913,68.3333333333333,45,0.460389316432775,0.132639203259393,"#BC0071","#2DA800"
914,71.6666666666667,45,0.455862381167949,0.150746944318696,"#B80071","#32AA00"
915,75,45,0.440018107741059,0.203259393390675,"#AA0075","#36AC00"
916,78.3333333333334,45,0.418288818469896,0.291534631054776,"#93007C","#3AAE00"
917,81.6666666666667,45,0.365776369397918,0.268899954730647,"#A0009E","#3EB000"
918,85,45,0.381167949298325,0.147125396106836,"#BD0098","#42B200"
919,88.3333333333334,45,0.394748755092802,0.139882299683115,"#BD0091","#46B500"
920,91.6666666666667,45,0.36260751471254,0.0814848347668628,"#CD00A3","#4AB700"
921,95,45,0.358533272974196,0.0561339972838388,"#D300A6","#4EB900"
922,98.3333333333334,45,0.316432775011317,0.0583974649162517,"#D500B9","#52BB00"
923,101.666666666667,45,0.335445903123585,0.123132639203259,"#C600AF","#56BD00"
924,105,45,0.347668628338615,0.100950656405613,"#CA00AA","#59C000"
925,108.333333333333,45,0.351742870076958,0.09506564056134,"#CB00A8","#5DC200"
926,111.666666666667,45,0.346310547759167,0.131733816206428,"#C300AA","#60C400"
927,115,45,0.313716613852422,0.222725215029425,"#A900B2","#64C600"
928,118.333333333333,45,0.320054323223178,0.31869624264373,"#78009C","#67C800"
929,121.666666666667,45,0.379357175192395,0.368492530556813,"#6A0083","#6BCA00"
930,125,45,0.37845178813943,0.438207333635129,"#370072","#6ECD00"
931,128.333333333333,45,0.343141693073789,0.528746038931643,"#00127A","#71CF00"
932,131.666666666667,45,0.358985966500679,0.509732910819375,"#000473","#75D100"
933,135,45,0.333635129017655,0.593028519692168,"#003E85","#78D300"
934,138.333333333333,45,0.319601629696695,0.64961521050249,"#006093","#7BD500"
935,141.666666666667,45,0.385242191036668,0.725667722951562,"#009992","#7ED700"
936,145,45,0.382526029877773,0.688094160253508,"#00898F","#81D900"
937,148.333333333333,45,0.36441828881847,0.775011317338162,"#00A99F","#84DB00"
938,151.666666666667,45,0.35038478949751,0.805794477138977,"#00B2A7","#87DD00"
939,-125,41.6666666666667,0.479402444545043,0.806699864191942,"#00A95F","#0055CA"
940,-121.666666666667,41.6666666666667,0.44182888184699,0.529651425984608,"#001E4D","#0056C8"
941,-118.333333333333,41.6666666666667,0.436849253055681,0.238116794929833,"#A10074","#0057C6"
942,-115,41.6666666666667,0.429153463105478,0.260751471253961,"#9B0077","#0058C4"
943,-111.666666666667,41.6666666666667,0.39429606156632,0.341330918967859,"#810087","#0059C1"
944,-108.333333333333,41.6666666666667,0.38026256224536,0.257582616568583,"#A10095","#005BBF"
945,-105,41.6666666666667,0.417383431416931,0.351290176550475,"#80007C","#005CBD"
946,-101.666666666667,41.6666666666667,0.456315074694432,0.412856496152105,"#62005A","#005DBB"
947,-98.3333333333333,41.6666666666667,0.466727025803531,0.535989135355364,"#002F41","#005FB8"
948,-95,41.6666666666667,0.463558171118153,0.604798551380715,"#006453","#0060B6"
949,-91.6666666666667,41.6666666666667,0.462652784065188,0.63558171118153,"#007157","#0062B4"
950,-88.3333333333333,41.6666666666667,0.464010864644636,0.640108646446356,"#007356","#0063B1"
951,-85,41.6666666666667,0.46129470348574,0.634223630602082,"#007158","#0065AF"
952,-81.6666666666667,41.6666666666667,0.460842009959258,0.647351742870077,"#007659","#0067AD"
953,-78.3333333333333,41.6666666666667,0.445903123585333,0.66727025803531,"#007F66","#0069AA"
954,-75,41.6666666666667,0.44726120416478,0.698053417836125,"#008968","#006BA8"
955,-71.6666666666667,41.6666666666667,0.451335445903124,0.720235400633771,"#009067","#006DA6"
956,-68.3333333333333,41.6666666666667,0.469443186962426,0.707107288365776,"#008B59","#006FA3"
957,-8.33333333333331,41.6666666666667,0.514259846084201,0.697600724309642,"#00873A","#008554"
958,-5,41.6666666666667,0.495699411498416,0.479855138071526,"#310021","#00844D"
959,-1.66666666666666,41.6666666666667,0.490267089180625,0.511090991398823,"#001221","#008446"
960,1.66666666666669,41.6666666666667,0.503395201448619,0.581711181530104,"#005527","#00843E"
961,5,41.6666666666667,0.535989135355364,0.567677682209144,"#005201","#008437"
962,8.33333333333334,41.6666666666667,0.533725667722952,0.557265731100045,"#034C00","#008530"
963,11.6666666666667,41.6666666666667,0.5246717971933,0.590765052059755,"#005C16","#00852A"
964,15,41.6666666666667,0.523313716613852,0.573562698053418,"#005310","#008623"
965,18.3333333333333,41.6666666666667,0.511996378451788,0.673155273879584,"#007E37","#00871D"
966,21.6666666666667,41.6666666666667,0.475780896333182,0.564508827523766,"#004E44","#008816"
967,25,41.6666666666667,0.49479402444545,0.511543684925306,"#00181C","#008A10"
968,28.3333333333333,41.6666666666667,0.513354459031236,0.548664554096876,"#00420F","#008B0A"
969,31.6666666666667,41.6666666666667,0.485740153915799,0.557718424626528,"#004836","#008D04"
970,35,41.6666666666667,0.481665912177456,0.466274332277048,"#40003B","#028E00"
971,38.3333333333333,41.6666666666667,0.462200090538705,0.535536441828882,"#002C44","#089000"
972,41.6666666666667,41.6666666666667,0.421910366681756,0.627433227704844,"#007075","#0D9200"
973,45,41.6666666666667,0.424173834314169,0.547759167043911,"#002D5A","#129400"
974,48.3333333333333,41.6666666666667,0.493435943866003,0.366681756450883,"#72003E","#189600"
975,51.6666666666667,41.6666666666667,0.526029877772748,0.118153010411951,"#BF0054","#1D9800"
976,55,41.6666666666667,0.52648257129923,0.0864644635581711,"#C70058","#229A00"
977,58.3333333333333,41.6666666666667,0.519239474875509,0.0842009959257583,"#C7005B","#279D00"
978,61.6666666666667,41.6666666666667,0.515165233137166,0.0851063829787234,"#C7005D","#2B9F00"
979,65,41.6666666666667,0.519692168401992,0.132186509732911,"#BC0055","#30A100"
980,68.3333333333333,41.6666666666667,0.521955636034405,0.294250792213671,"#8D0039","#35A300"
981,71.6666666666667,41.6666666666667,0.430511543684925,0.382526029877773,"#730072","#39A600"
982,75,41.6666666666667,0.323675871435038,0.314169307378904,"#7C009C","#3DA800"
983,78.3333333333334,41.6666666666667,0.326392032593934,0.203712086917157,"#B500B4","#42AA00"
984,81.6666666666667,41.6666666666667,0.393390674513354,0.091896785875962,"#C90094","#46AD00"
985,85,41.6666666666667,0.41195110909914,0.0520597555454957,"#D1008E","#4AAF00"
986,88.3333333333334,41.6666666666667,0.450882752376641,0.0384789497510186,"#D2007E","#4EB100"
987,91.6666666666667,41.6666666666667,0.480760525124491,0.0258035310095066,"#D50073","#52B400"
988,95,41.6666666666667,0.423268447261204,0.0375735626980534,"#D3008A","#56B600"
989,98.3333333333334,41.6666666666667,0.417836124943413,0.0425531914893617,"#D2008C","#59B800"
990,101.666666666667,41.6666666666667,0.434133091896786,0.038026256224536,"#D30086","#5DBB00"
991,105,41.6666666666667,0.418741511996378,0.0615663196016297,"#CE008B","#61BD00"
992,108.333333333333,41.6666666666667,0.399275690357628,0.138071525577184,"#BD008F","#64BF00"
993,111.666666666667,41.6666666666667,0.370755998189226,0.234947940244455,"#A8009B","#68C100"
994,115,41.6666666666667,0.368945224083296,0.325486645540969,"#820091","#6BC400"
995,118.333333333333,41.6666666666667,0.402897238569488,0.428700769578995,"#45006C","#6FC600"
996,121.666666666667,41.6666666666667,0.435038478949751,0.471706654594839,"#260053","#72C800"
997,125,41.6666666666667,0.401086464463558,0.622906292440018,"#006578","#75CA00"
998,128.333333333333,41.6666666666667,0.349479402444545,0.593481213218651,"#004180","#79CD00"
999,131.666666666667,41.6666666666667,0.386600271616116,0.573110004526935,"#003A6F","#7CCF00"
1000,135,41.6666666666667,0.377546401086464,0.609325486645541,"#00537B","#7FD100"
1001,138.333333333333,41.6666666666667,0.453598913535536,0.766410140334993,"#009E6A","#82D300"
1002,141.666666666667,41.6666666666667,0.432322317790856,0.758261656858307,"#009D76","#85D500"
1003,145,41.6666666666667,0.395654142145767,0.695789950203712,"#008F8C","#88D700"
1004,-125,38.3333333333333,0.499320959710276,0.757808963331824,"#009A4E","#004BC8"
1005,-121.666666666667,38.3333333333333,0.522408329560887,0.552286102308737,"#004606","#004CC6"
1006,-118.333333333333,38.3333333333333,0.458125848800362,0.228157537347216,"#A30068","#004DC4"
1007,-115,38.3333333333333,0.470801267541874,0.234495246717972,"#A00061","#004EC1"
1008,-111.666666666667,38.3333333333333,0.456767768220914,0.241738343141693,"#9F0068","#004FBF"
1009,-108.333333333333,38.3333333333333,0.41376188320507,0.358985966500679,"#7E007E","#0050BD"
1010,-105,38.3333333333333,0.411498415572657,0.36441828881847,"#79007D","#0052BA"
1011,-101.666666666667,38.3333333333333,0.497510185604346,0.390674513354459,"#680036","#0053B8"
1012,-98.3333333333333,38.3333333333333,0.51063829787234,0.568130375735627,"#004E1B","#0054B5"
1013,-95,38.3333333333333,0.511090991398823,0.660932548664554,"#007935","#0055B3"
1014,-91.6666666666667,38.3333333333333,0.507922136713445,0.678134902670892,"#00803B","#0057B1"
1015,-88.3333333333333,38.3333333333333,0.509732910819375,0.699864191942055,"#00883E","#0058AE"
1016,-85,38.3333333333333,0.504753282028067,0.717519239474876,"#008E44","#005AAC"
1017,-81.6666666666667,38.3333333333333,0.492077863286555,0.703938433680398,"#00894A","#005BA9"
1018,-78.3333333333333,38.3333333333333,0.502489814395654,0.689452240832956,"#008440","#005DA7"
1019,-75,38.3333333333333,0.516523313716614,0.696695337256677,"#008739","#005FA4"
1020,-31.6666666666667,38.3333333333333,0.574920778632866,0.786781349026709,"#00A62A","#008386"
1021,-28.3333333333333,38.3333333333333,0.560434585785423,0.70076957899502,"#008B1E","#008481"
1022,-25,38.3333333333333,0.575373472159348,0.650067904028972,"#007C06","#008379"
1023,-8.33333333333331,38.3333333333333,0.563603440470801,0.532820280669986,"#305000","#007D51"
1024,-5,38.3333333333333,0.55273879583522,0.464010864644636,"#4F1D00","#007C4A"
1025,-1.66666666666666,38.3333333333333,0.535536441828882,0.377093707559982,"#70001B","#007C42"
1026,1.66666666666669,38.3333333333333,0.569941149841557,0.480307831598008,"#533800","#007C3A"
1027,5,38.3333333333333,0.577184246265278,0.630602082390222,"#027600","#007C33"
1028,8.33333333333334,38.3333333333333,0.56858306926211,0.525124490719783,"#3B5200","#007D2B"
1029,11.6666666666667,38.3333333333333,0.584427342689,0.385694884563151,"#750A00","#007D24"
1030,15,38.3333333333333,0.549117247623359,0.529198732458126,"#284700","#007E1D"
1031,18.3333333333333,38.3333333333333,0.565414214576732,0.608872793119058,"#036B00","#008016"
1032,21.6666666666667,38.3333333333333,0.53870529651426,0.594839293798099,"#00600B","#008110"
1033,25,38.3333333333333,0.573110004526935,0.448166591217746,"#5D2200","#008309"
1034,28.3333333333333,38.3333333333333,0.525577184246265,0.572657311000453,"#00530D","#008403"
1035,31.6666666666667,38.3333333333333,0.490719782707107,0.430058850158443,"#540034","#038600"
1036,35,38.3333333333333,0.483023992756904,0.414214576731553,"#5D003F","#098800"
1037,38.3333333333333,38.3333333333333,0.502942507922137,0.45767315527388,"#43001E","#0F8A00"
1038,41.6666666666667,38.3333333333333,0.498868266183794,0.539157990040742,"#00391F","#158C00"
1039,45,38.3333333333333,0.455409687641467,0.382978723404255,"#6F005C","#1A8F00"
1040,48.3333333333333,38.3333333333333,0.503847894975102,0.420099592575826,"#5A0029","#1F9100"
1041,51.6666666666667,38.3333333333333,0.547306473517429,0.376188320507017,"#720013","#259300"
1042,55,38.3333333333333,0.559076505205976,0.177003168854685,"#B1003B","#2A9600"
1043,58.3333333333333,38.3333333333333,0.531914893617021,0.159800814848348,"#B5004B","#2F9800"
1044,61.6666666666667,38.3333333333333,0.550475328202807,0.117247623358986,"#C00049","#339B00"
1045,65,38.3333333333333,0.548664554096876,0.171570846536895,"#B20041","#389D00"
1046,68.3333333333333,38.3333333333333,0.494341330918968,0.401086464463558,"#630037","#3D9F00"
1047,71.6666666666667,38.3333333333333,0.289271163422363,0.517428700769579,"#00088D","#41A200"
1048,75,38.3333333333333,0.287460389316433,0.0869171570846537,"#D200C7","#45A400"
1049,78.3333333333334,38.3333333333333,0.483929379809869,0.0312358533272974,"#D30071","#4AA700"
1050,81.6666666666667,38.3333333333333,0.501131733816206,0.0235400633770937,"#D5006A","#4EA900"
1051,85,38.3333333333333,0.434585785423268,0.025350837483024,"#D60086","#52AC00"
1052,88.3333333333334,38.3333333333333,0.337256677229516,0.0357627885921231,"#D800B1","#56AE00"
1053,91.6666666666667,38.3333333333333,0.33454051607062,0.0303304662743323,"#DA00B2","#5AB100"
1054,95,38.3333333333333,0.312358533272974,0.0466274332277048,"#D800BC","#5EB300"
1055,98.3333333333334,38.3333333333333,0.273426889995473,0.192394748755093,"#AC00BF","#61B500"
1056,101.666666666667,38.3333333333333,0.366681756450883,0.184246265278407,"#B5009E","#65B800"
1057,105,38.3333333333333,0.437754640108646,0.14440923494794,"#BA007B","#69BA00"
1058,108.333333333333,38.3333333333333,0.433680398370303,0.296966953372567,"#8F0072","#6CBD00"
1059,111.666666666667,38.3333333333333,0.426437301946582,0.408782254413762,"#5E006B","#70BF00"
1060,115,38.3333333333333,0.488456315074694,0.430964237211408,"#540037","#73C100"
1061,118.333333333333,38.3333333333333,0.50701674966048,0.497962879130828,"#1E0700","#77C400"
1062,121.666666666667,38.3333333333333,0.489814395654142,0.55454956994115,"#004530","#7AC600"
1063,125,38.3333333333333,0.472612041647804,0.673607967406066,"#007F53","#7DC800"
1064,128.333333333333,38.3333333333333,0.464463558171118,0.759167043911272,"#009C62","#80CB00"
1065,131.666666666667,38.3333333333333,0.507469443186962,0.775464010864645,"#00A04C","#83CD00"
1066,135,38.3333333333333,0.531009506564056,0.937980986871888,"#00CA58","#87CF00"
1067,138.333333333333,38.3333333333333,0.486192847442282,0.874603893164328,"#00BB64","#8AD100"
1068,141.666666666667,38.3333333333333,0.476686283386148,0.797645993662291,"#00A660","#8DD300"
1069,-121.666666666667,35,0.530556813037574,0.363512901765505,"#750023","#0042C4"
1070,-118.333333333333,35,0.542779538252603,0.245812584880036,"#9D0036","#0043C2"
1071,-115,35,0.60208239022182,0.12494341330919,"#C10031","#0044BF"
1072,-111.666666666667,35,0.513807152557718,0.313263920325939,"#87003A","#0045BD"
1073,-108.333333333333,35,0.468085106382979,0.292892711634224,"#8E005B","#0046BA"
1074,-105,35,0.496152105024898,0.340425531914894,"#7D0041","#0047B8"
1075,-101.666666666667,35,0.532820280669986,0.420552286102309,"#5C000E","#0048B5"
1076,-98.3333333333333,35,0.557718424626528,0.588501584427343,"#076200","#0049B3"
1077,-95,35,0.554096876414667,0.714350384789498,"#008F25","#004AB0"
1078,-91.6666666666667,35,0.553644182888185,0.749660479855138,"#009A2E","#004CAE"
1079,-88.3333333333333,35,0.543232231779086,0.779085559076505,"#00A239","#004DAB"
1080,-85,35,0.531462200090539,0.786328655500226,"#00A341","#004EA9"
1081,-81.6666666666667,35,0.539157990040742,0.742417383431417,"#009734","#0050A6"
1082,-78.3333333333333,35,0.555907650520598,0.734721593481213,"#009529","#0051A4"
1083,-75,35,0.563150746944319,0.757356269805342,"#009D2A","#0053A1"
1084,-8.33333333333331,35,0.58804889090086,0.389316432775011,"#750E00","#00744F"
1085,-5,35,0.568130375735627,0.483023992756904,"#523900","#007446"
1086,-1.66666666666666,35,0.551380715255772,0.297419646899049,"#8E0027","#00733E"
1087,1.66666666666669,35,0.547759167043911,0.307378904481666,"#8A0026","#007336"
1088,5,35,0.577636939791761,0.206428248076053,"#AB002C","#00742E"
1089,8.33333333333334,35,0.588501584427343,0.22544137618832,"#A60023","#007426"
1090,11.6666666666667,35,0.607514712539611,0.229968311453146,"#A70019","#00751E"
